id1;id2;start1;end1;start2;end2;E
Gene2317;sRNA139;1422;1444;36;58;-6.07
Gene2639;sRNA73;1473;1497;129;153;-6.07
Gene1091;sRNA9;1320;1342;132;154;-6.07
Gene2250;sRNA181;1274;1308;161;195;-6.07
Gene1163;sRNA80;320;330;1;11;-6.07
Gene2694;sRNA13;1411;1444;109;142;-6.07
Gene2612;sRNA10;139;157;138;156;-6.07
Gene2459;sRNA299;1455;1489;22;56;-6.07
Gene354;sRNA148;137;169;19;51;-6.07
Gene1321;sRNA9;825;842;197;214;-6.07
Gene366;sRNA196;641;675;130;164;-6.07
Gene2642;sRNA239;96;117;109;130;-6.07
Gene1886;sRNA131;1223;1232;7;16;-6.07
Gene634;sRNA241;870;903;125;158;-6.07
Gene1550;sRNA24;17;45;82;110;-6.06
Gene1620;sRNA111;1216;1222;167;173;-6.06
Gene1775;sRNA273;863;881;185;203;-6.06
Gene505;sRNA78;22;40;26;44;-6.06
Gene1934;sRNA49;447;459;56;68;-6.06
Gene2626;sRNA162;1373;1405;53;85;-6.06
Gene1225;sRNA178;1058;1081;188;211;-6.06
Gene752;sRNA3;1288;1319;96;127;-6.06
Gene1710;sRNA200;399;407;198;206;-6.06
Gene2438;sRNA190;1009;1016;193;200;-6.06
Gene2180;sRNA317;1168;1189;160;181;-6.06
Gene1579;sRNA135;1435;1456;143;164;-6.06
Gene519;sRNA296;524;535;125;136;-6.06
Gene1563;sRNA49;313;342;7;36;-6.06
Gene2730;sRNA204;1305;1331;181;207;-6.06
Gene1447;sRNA143;387;400;53;66;-6.06
Gene1561;sRNA170;44;59;180;195;-6.06
Gene359;sRNA257;1140;1153;157;170;-6.06
Gene2182;sRNA195;650;680;165;195;-6.06
Gene1009;sRNA60;1212;1241;188;217;-6.06
Gene1363;sRNA192;290;302;175;187;-6.06
Gene2255;sRNA114;1308;1315;135;142;-6.06
Gene2132;sRNA60;371;397;132;158;-6.06
Gene2358;sRNA69;223;244;199;220;-6.06
Gene1801;sRNA11;1007;1035;8;36;-6.06
Gene2623;sRNA169;830;849;27;46;-6.06
Gene2537;sRNA202;155;186;148;179;-6.06
Gene739;sRNA3;801;809;156;164;-6.06
Gene2268;sRNA100;82;88;140;146;-6.06
Gene1801;sRNA202;749;765;188;204;-6.06
Gene1018;sRNA231;441;450;123;132;-6.06
Gene2018;sRNA35;1319;1334;27;42;-6.06
Gene1663;sRNA151;1257;1273;98;114;-6.06
Gene2149;sRNA226;902;921;182;201;-6.06
Gene2224;sRNA73;290;301;150;161;-6.06
Gene1048;sRNA55;289;296;91;98;-6.06
Gene1932;sRNA148;115;135;79;99;-6.06
Gene1003;sRNA137;1450;1477;33;60;-6.06
Gene1670;sRNA245;691;706;95;110;-6.06
Gene820;sRNA257;284;295;118;129;-6.06
Gene2061;sRNA129;305;320;84;99;-6.06
Gene2197;sRNA9;780;811;65;96;-6.06
Gene2477;sRNA9;564;597;172;205;-6.06
Gene2581;sRNA43;1480;1508;142;170;-6.06
Gene1711;sRNA73;1037;1063;166;192;-6.05
Gene2273;sRNA39;1121;1155;154;188;-6.05
Gene1240;sRNA148;567;592;193;218;-6.05
Gene2108;sRNA26;184;191;150;157;-6.05
Gene1381;sRNA231;12;33;166;187;-6.05
Gene2358;sRNA218;444;471;190;217;-6.05
Gene2678;sRNA69;91;97;109;115;-6.05
Gene2078;sRNA249;884;904;61;81;-6.05
Gene901;sRNA156;6;17;10;21;-6.05
Gene433;sRNA5;171;201;48;78;-6.05
Gene1583;sRNA15;265;278;149;162;-6.05
Gene2803;sRNA141;534;541;187;194;-6.05
Gene1350;sRNA170;711;729;46;64;-6.05
Gene1245;sRNA199;729;739;38;48;-6.05
Gene2397;sRNA83;745;777;194;226;-6.05
Gene929;sRNA83;1254;1280;170;196;-6.05
Gene1102;sRNA26;782;800;69;87;-6.05
Gene1381;sRNA219;548;575;136;163;-6.05
Gene1284;sRNA218;1030;1064;18;52;-6.05
Gene1808;sRNA129;1013;1019;119;125;-6.05
Gene1228;sRNA8;118;148;26;56;-6.05
Gene1892;sRNA167;1230;1249;40;59;-6.05
Gene2213;sRNA125;609;626;72;89;-6.05
Gene2513;sRNA125;1475;1500;38;63;-6.05
Gene1046;sRNA147;53;68;143;158;-6.05
Gene300;sRNA107;78;92;175;189;-6.05
Gene1522;sRNA35;119;141;102;124;-6.05
Gene1496;sRNA252;956;977;123;144;-6.05
Gene450;sRNA183;382;406;71;95;-6.05
Gene1743;sRNA42;1427;1449;82;104;-6.05
Gene1725;sRNA164;1456;1462;130;136;-6.05
Gene1391;sRNA144;1425;1431;169;175;-6.05
Gene170;sRNA204;44;77;136;169;-6.05
Gene2062;sRNA13;1232;1245;63;76;-6.05
Gene743;sRNA65;22;47;182;207;-6.05
Gene132;sRNA135;1271;1300;63;92;-6.05
Gene1049;sRNA79;620;644;78;102;-6.05
Gene1904;sRNA126;959;982;173;196;-6.05
Gene1012;sRNA50;495;507;4;16;-6.05
Gene584;sRNA9;1178;1188;160;170;-6.05
Gene687;sRNA136;310;335;181;206;-6.05
Gene739;sRNA9;216;249;198;231;-6.04
Gene2511;sRNA191;348;379;42;73;-6.04
Gene1048;sRNA92;1126;1152;17;43;-6.04
Gene890;sRNA107;157;181;179;203;-6.04
Gene292;sRNA4;880;888;24;32;-6.04
Gene2667;sRNA142;738;748;21;31;-6.04
Gene731;sRNA264;974;984;177;187;-6.04
Gene1563;sRNA89;308;324;104;120;-6.04
Gene515;sRNA50;1257;1280;165;188;-6.04
Gene2077;sRNA193;1490;1520;22;52;-6.04
Gene175;sRNA138;939;946;80;87;-6.04
Gene2613;sRNA116;800;826;158;184;-6.04
Gene1176;sRNA9;511;532;121;142;-6.04
Gene1401;sRNA173;778;810;49;81;-6.04
Gene2455;sRNA26;1363;1393;100;130;-6.04
Gene357;sRNA119;600;627;181;208;-6.04
Gene1201;sRNA263;338;367;1;30;-6.04
Gene227;sRNA156;84;111;28;55;-6.04
Gene563;sRNA78;580;609;32;61;-6.04
Gene2085;sRNA5;998;1006;52;60;-6.04
Gene1324;sRNA203;1418;1434;189;205;-6.04
Gene2609;sRNA141;1220;1236;65;81;-6.04
Gene1420;sRNA236;455;483;28;56;-6.04
Gene2459;sRNA84;1105;1131;22;48;-6.04
Gene2675;sRNA218;1385;1398;25;38;-6.04
Gene1122;sRNA128;1260;1294;106;140;-6.04
Gene2213;sRNA152;984;1016;196;228;-6.04
Gene2626;sRNA9;1125;1151;100;126;-6.03
Gene1310;sRNA172;475;509;8;42;-6.03
Gene725;sRNA53;1050;1073;110;133;-6.03
Gene2246;sRNA64;740;773;95;128;-6.03
Gene2634;sRNA190;45;56;61;72;-6.03
Gene453;sRNA7;1250;1284;67;101;-6.03
Gene878;sRNA276;561;586;124;149;-6.03
Gene1360;sRNA9;1093;1110;102;119;-6.03
Gene2602;sRNA155;1378;1394;188;204;-6.03
Gene958;sRNA81;1039;1055;68;84;-6.03
Gene1576;sRNA130;217;250;76;109;-6.03
Gene1767;sRNA53;1010;1032;51;73;-6.03
Gene1871;sRNA160;136;159;138;161;-6.03
Gene751;sRNA65;46;70;182;206;-6.03
Gene2405;sRNA91;243;259;94;110;-6.03
Gene2400;sRNA141;741;753;28;40;-6.03
Gene483;sRNA112;612;633;195;216;-6.03
Gene2046;sRNA241;81;108;90;117;-6.03
Gene1989;sRNA3;995;1005;167;177;-6.03
Gene2151;sRNA276;369;382;1;14;-6.03
Gene2378;sRNA89;263;295;191;223;-6.03
Gene1082;sRNA65;969;981;87;99;-6.03
Gene2061;sRNA128;1134;1156;140;162;-6.03
Gene1241;sRNA244;503;537;91;125;-6.03
Gene1573;sRNA139;138;159;58;79;-6.03
Gene88;sRNA80;266;298;194;226;-6.03
Gene1977;sRNA145;1262;1284;38;60;-6.03
Gene1325;sRNA62;1423;1455;29;61;-6.03
Gene2310;sRNA186;241;267;160;186;-6.03
Gene2767;sRNA174;1095;1107;135;147;-6.03
Gene333;sRNA115;1035;1061;36;62;-6.03
Gene1970;sRNA231;1478;1500;94;116;-6.03
Gene2826;sRNA112;880;901;23;44;-6.03
Gene2679;sRNA131;1433;1465;138;170;-6.03
Gene2313;sRNA135;471;504;90;123;-6.03
Gene373;sRNA25;1307;1331;26;50;-6.03
Gene2714;sRNA30;115;134;6;25;-6.03
Gene1750;sRNA78;1473;1490;187;204;-6.03
Gene2407;sRNA171;187;197;89;99;-6.02
Gene315;sRNA140;292;313;113;134;-6.02
Gene809;sRNA9;52;72;64;84;-6.02
Gene1058;sRNA246;1090;1105;142;157;-6.02
Gene2316;sRNA36;827;835;75;83;-6.02
Gene208;sRNA43;136;160;114;138;-6.02
Gene1709;sRNA170;339;353;3;17;-6.02
Gene2669;sRNA143;614;636;39;61;-6.02
Gene852;sRNA27;1393;1421;19;47;-6.02
Gene372;sRNA219;1041;1070;69;98;-6.02
Gene1237;sRNA68;1078;1084;92;98;-6.02
Gene793;sRNA163;213;227;34;48;-6.02
Gene1321;sRNA273;688;699;173;184;-6.02
Gene2008;sRNA188;523;555;178;210;-6.02
Gene674;sRNA85;518;550;75;107;-6.02
Gene1261;sRNA213;350;372;93;115;-6.02
Gene1247;sRNA307;1167;1200;117;150;-6.02
Gene568;sRNA115;1170;1181;45;56;-6.02
Gene1570;sRNA266;1119;1126;160;167;-6.02
Gene2213;sRNA147;1040;1056;160;176;-6.02
Gene2702;sRNA170;767;799;165;197;-6.02
Gene983;sRNA20;431;437;35;41;-6.02
Gene2287;sRNA137;176;192;82;98;-6.02
Gene1392;sRNA10;768;789;171;192;-6.02
Gene2617;sRNA105;951;965;164;178;-6.02
Gene1616;sRNA176;382;405;155;178;-6.02
Gene2317;sRNA158;431;451;121;141;-6.02
Gene981;sRNA182;665;677;154;166;-6.02
Gene2255;sRNA3;50;66;160;176;-6.02
Gene1396;sRNA212;465;480;8;23;-6.02
Gene2103;sRNA142;537;563;144;170;-6.02
Gene2200;sRNA171;994;1012;192;210;-6.02
Gene1251;sRNA50;244;277;2;35;-6.02
Gene1004;sRNA23;1469;1478;146;155;-6.02
Gene673;sRNA248;1022;1041;75;94;-6.02
Gene1629;sRNA173;1477;1497;168;188;-6.02
Gene2454;sRNA135;149;179;12;42;-6.02
Gene2621;sRNA244;1334;1364;16;46;-6.02
Gene1756;sRNA91;1466;1476;131;141;-6.02
Gene2381;sRNA279;70;78;106;114;-6.02
Gene1723;sRNA144;129;136;75;82;-6.02
Gene220;sRNA38;653;683;32;62;-6.02
Gene2512;sRNA188;1126;1149;170;193;-6.02
Gene2229;sRNA198;983;1017;80;114;-6.02
Gene491;sRNA48;1199;1209;150;160;-6.01
Gene2348;sRNA100;986;1011;36;61;-6.01
Gene805;sRNA140;1112;1126;179;193;-6.01
Gene1099;sRNA236;749;783;187;221;-6.01
Gene1347;sRNA9;728;745;138;155;-6.01
Gene2761;sRNA232;733;742;167;176;-6.01
Gene2465;sRNA39;29;57;17;45;-6.01
Gene865;sRNA149;1417;1426;42;51;-6.01
Gene2662;sRNA209;1382;1389;185;192;-6.01
Gene2780;sRNA215;741;757;45;61;-6.01
Gene1456;sRNA95;786;817;18;49;-6.01
Gene2042;sRNA205;208;240;27;59;-6.01
Gene1022;sRNA200;1462;1484;77;99;-6.01
Gene820;sRNA189;1365;1379;39;53;-6.01
Gene1019;sRNA75;1346;1360;8;22;-6.01
Gene1881;sRNA50;1269;1298;111;140;-6.01
Gene2365;sRNA225;1040;1069;67;96;-6.01
Gene1557;sRNA141;1267;1295;111;139;-6.01
Gene540;sRNA9;317;334;121;138;-6.01
Gene1372;sRNA82;1207;1240;30;63;-6.01
Gene2009;sRNA39;1489;1495;99;105;-6.01
Gene917;sRNA184;1232;1242;53;63;-6.01
Gene1942;sRNA108;1450;1479;37;66;-6.01
Gene539;sRNA180;642;653;57;68;-6.01
Gene618;sRNA226;233;262;87;116;-6.01
Gene2071;sRNA246;640;665;40;65;-6.01
Gene336;sRNA313;960;987;140;167;-6.01
Gene1989;sRNA126;639;673;168;202;-6.01
Gene1305;sRNA151;143;157;147;161;-6.01
Gene1456;sRNA116;277;308;17;48;-6.01
Gene2541;sRNA109;157;184;125;152;-6.01
Gene1712;sRNA192;1377;1385;193;201;-6.01
Gene2438;sRNA5;697;728;46;77;-6.01
Gene2075;sRNA173;162;176;196;210;-6.01
Gene2738;sRNA100;1439;1456;198;215;-6.01
Gene1356;sRNA39;348;373;198;223;-6.01
Gene2115;sRNA210;1048;1071;143;166;-6.01
Gene869;sRNA109;562;575;95;108;-6.01
Gene590;sRNA90;702;710;62;70;-6.01
Gene382;sRNA207;255;273;86;104;-6.01
Gene2323;sRNA139;1478;1484;142;148;-6.01
Gene850;sRNA192;876;909;120;153;-6.0
Gene171;sRNA241;1142;1168;1;27;-6.0
Gene1484;sRNA173;672;678;174;180;-6.0
Gene819;sRNA51;1028;1044;165;181;-6.0
Gene1502;sRNA218;39;73;114;148;-6.0
Gene1308;sRNA48;1139;1148;21;30;-6.0
Gene549;sRNA110;1074;1104;79;109;-6.0
Gene1922;sRNA206;79;99;42;62;-6.0
Gene1604;sRNA178;1283;1315;102;134;-6.0
Gene1248;sRNA122;100;106;179;185;-6.0
Gene1665;sRNA57;1262;1278;124;140;-6.0
Gene3;sRNA159;13;23;23;33;-6.0
Gene2725;sRNA3;842;866;61;85;-6.0
Gene842;sRNA209;1335;1346;5;16;-6.0
Gene583;sRNA126;608;641;142;175;-6.0
Gene2639;sRNA142;513;521;110;118;-6.0
Gene639;sRNA200;802;826;177;201;-6.0
Gene1177;sRNA261;1380;1409;72;101;-6.0
Gene870;sRNA31;36;43;147;154;-6.0
Gene2399;sRNA70;173;204;90;121;-6.0
Gene858;sRNA76;350;374;88;112;-6.0
Gene2667;sRNA244;1069;1102;38;71;-6.0
Gene641;sRNA92;639;653;125;139;-6.0
Gene94;sRNA37;451;462;101;112;-6.0
Gene2827;sRNA257;388;409;59;80;-6.0
Gene2091;sRNA178;48;54;174;180;-6.0
Gene1869;sRNA73;1046;1062;163;179;-6.0
Gene2213;sRNA124;158;171;24;37;-6.0
Gene1389;sRNA72;1276;1290;185;199;-6.0
Gene2271;sRNA273;1210;1230;13;33;-6.0
Gene1100;sRNA128;687;695;176;184;-6.0
Gene1758;sRNA66;465;491;175;201;-6.0
Gene1404;sRNA193;770;798;4;32;-6.0
Gene2529;sRNA142;30;50;136;156;-6.0
Gene2124;sRNA250;796;810;23;37;-6.0
Gene1426;sRNA215;1171;1189;131;149;-6.0
Gene150;sRNA158;247;264;26;43;-5.99
Gene60;sRNA39;1197;1213;50;66;-5.99
Gene331;sRNA291;779;800;31;52;-5.99
Gene149;sRNA228;321;346;56;81;-5.99
Gene2820;sRNA126;443;464;50;71;-5.99
Gene519;sRNA166;418;452;11;45;-5.99
Gene665;sRNA31;590;613;19;42;-5.99
Gene2289;sRNA84;637;655;25;43;-5.99
Gene2100;sRNA111;1455;1475;90;110;-5.99
Gene1289;sRNA271;850;879;159;188;-5.99
Gene911;sRNA203;982;1010;90;118;-5.99
Gene1881;sRNA214;925;947;2;24;-5.99
Gene1189;sRNA42;1295;1318;108;131;-5.99
Gene2792;sRNA39;963;977;121;135;-5.99
Gene414;sRNA52;947;967;185;205;-5.99
Gene1104;sRNA163;248;277;121;150;-5.99
Gene1534;sRNA206;1408;1433;102;127;-5.99
Gene2570;sRNA95;1058;1070;25;37;-5.99
Gene148;sRNA264;715;742;154;181;-5.99
Gene1982;sRNA187;1152;1165;68;81;-5.99
Gene1693;sRNA192;763;772;50;59;-5.99
Gene248;sRNA47;617;648;160;191;-5.99
Gene412;sRNA91;230;241;130;141;-5.99
Gene418;sRNA129;1242;1262;164;184;-5.99
Gene923;sRNA78;1072;1105;146;179;-5.99
Gene127;sRNA96;938;949;67;78;-5.99
Gene673;sRNA104;632;654;112;134;-5.99
Gene1205;sRNA156;546;562;24;40;-5.99
Gene2122;sRNA216;1286;1292;94;100;-5.99
Gene697;sRNA9;619;627;97;105;-5.99
Gene1570;sRNA206;1196;1217;112;133;-5.99
Gene1838;sRNA47;795;808;2;15;-5.99
Gene2718;sRNA233;554;574;62;82;-5.99
Gene288;sRNA76;796;825;116;145;-5.99
Gene353;sRNA299;527;538;177;188;-5.99
Gene1930;sRNA228;259;285;1;27;-5.99
Gene1047;sRNA182;1044;1061;195;212;-5.99
Gene2745;sRNA195;1165;1199;118;152;-5.99
Gene1880;sRNA77;881;908;84;111;-5.99
Gene2395;sRNA247;288;295;44;51;-5.99
Gene1038;sRNA219;551;562;119;130;-5.99
Gene1300;sRNA28;479;493;154;168;-5.99
Gene812;sRNA288;770;802;102;134;-5.98
Gene305;sRNA230;635;658;69;92;-5.98
Gene1296;sRNA50;802;828;186;212;-5.98
Gene1603;sRNA1;434;450;155;171;-5.98
Gene126;sRNA171;115;143;106;134;-5.98
Gene2290;sRNA19;13;40;80;107;-5.98
Gene538;sRNA174;1180;1210;120;150;-5.98
Gene1414;sRNA91;1111;1134;25;48;-5.98
Gene1740;sRNA82;1135;1142;118;125;-5.98
Gene1985;sRNA206;717;733;36;52;-5.98
Gene2062;sRNA155;116;122;75;81;-5.98
Gene1601;sRNA158;1166;1182;97;113;-5.98
Gene1421;sRNA189;631;644;55;68;-5.98
Gene1922;sRNA241;840;867;115;142;-5.98
Gene2612;sRNA142;932;957;157;182;-5.98
Gene482;sRNA270;749;771;168;190;-5.98
Gene225;sRNA74;959;967;42;50;-5.98
Gene243;sRNA159;1086;1092;194;200;-5.98
Gene1358;sRNA194;215;239;85;109;-5.98
Gene1784;sRNA102;236;246;71;81;-5.98
Gene107;sRNA50;469;499;16;46;-5.98
Gene1638;sRNA89;830;840;97;107;-5.98
Gene952;sRNA35;1023;1056;194;227;-5.98
Gene2284;sRNA132;1268;1300;128;160;-5.98
Gene2836;sRNA30;416;444;192;220;-5.98
Gene806;sRNA133;182;200;186;204;-5.98
Gene2268;sRNA245;1363;1391;6;34;-5.98
Gene364;sRNA232;232;262;162;192;-5.98
Gene606;sRNA192;1468;1484;71;87;-5.98
Gene1430;sRNA148;564;593;147;176;-5.98
Gene977;sRNA140;907;913;30;36;-5.98
Gene2399;sRNA28;1255;1279;121;145;-5.98
Gene1320;sRNA204;93;108;180;195;-5.98
Gene1767;sRNA64;315;348;159;192;-5.98
Gene506;sRNA167;285;309;145;169;-5.98
Gene314;sRNA167;593;606;82;95;-5.98
Gene1735;sRNA122;362;372;171;181;-5.98
Gene2628;sRNA82;626;657;129;160;-5.98
Gene2461;sRNA136;1298;1323;3;28;-5.98
Gene1293;sRNA156;1361;1373;179;191;-5.98
Gene171;sRNA193;219;225;110;116;-5.98
Gene1868;sRNA46;1479;1499;37;57;-5.98
Gene1192;sRNA117;146;178;190;222;-5.98
Gene2222;sRNA50;265;287;38;60;-5.98
Gene2504;sRNA55;472;502;195;225;-5.98
Gene2530;sRNA144;552;581;156;185;-5.98
Gene2083;sRNA143;1307;1340;196;229;-5.98
Gene887;sRNA230;92;100;84;92;-5.98
Gene2464;sRNA236;1187;1204;153;170;-5.98
Gene1754;sRNA204;288;303;133;148;-5.98
Gene1805;sRNA9;191;214;96;119;-5.97
Gene1448;sRNA177;1375;1405;17;47;-5.97
Gene2569;sRNA216;426;443;51;68;-5.97
Gene56;sRNA190;224;250;176;202;-5.97
Gene1678;sRNA96;343;368;39;64;-5.97
Gene1797;sRNA44;1036;1045;22;31;-5.97
Gene402;sRNA257;357;389;196;228;-5.97
Gene2668;sRNA26;1108;1138;55;85;-5.97
Gene919;sRNA134;1000;1009;60;69;-5.97
Gene2046;sRNA4;564;593;157;186;-5.97
Gene2595;sRNA239;799;812;95;108;-5.97
Gene1385;sRNA50;24;58;28;62;-5.97
Gene1380;sRNA151;60;67;104;111;-5.97
Gene2134;sRNA104;1364;1397;111;144;-5.97
Gene1372;sRNA120;886;896;37;47;-5.97
Gene1290;sRNA233;610;631;107;128;-5.97
Gene1499;sRNA283;828;849;21;42;-5.97
Gene386;sRNA161;6;14;57;65;-5.97
Gene331;sRNA215;172;188;35;51;-5.97
Gene2813;sRNA235;27;55;56;84;-5.97
Gene1689;sRNA150;1395;1421;102;128;-5.97
Gene454;sRNA134;1070;1079;39;48;-5.97
Gene2623;sRNA242;662;670;195;203;-5.97
Gene154;sRNA177;187;206;91;110;-5.97
Gene339;sRNA39;1264;1270;180;186;-5.97
Gene1496;sRNA122;578;588;174;184;-5.97
Gene2813;sRNA126;556;566;68;78;-5.97
Gene2655;sRNA44;462;478;58;74;-5.97
Gene1333;sRNA50;433;450;17;34;-5.97
Gene2196;sRNA201;1351;1364;148;161;-5.97
Gene2294;sRNA157;591;620;22;51;-5.96
Gene2181;sRNA194;45;57;7;19;-5.96
Gene2286;sRNA188;480;507;83;110;-5.96
Gene1057;sRNA193;1062;1095;78;111;-5.96
Gene2214;sRNA116;602;609;167;174;-5.96
Gene2596;sRNA50;735;768;13;46;-5.96
Gene878;sRNA256;1250;1256;62;68;-5.96
Gene573;sRNA194;319;349;138;168;-5.96
Gene2600;sRNA158;659;668;132;141;-5.96
Gene847;sRNA156;577;593;3;19;-5.96
Gene848;sRNA57;940;969;168;197;-5.96
Gene648;sRNA240;1111;1136;165;190;-5.96
Gene2309;sRNA28;1347;1379;74;106;-5.96
Gene475;sRNA9;1490;1524;99;133;-5.96
Gene2755;sRNA118;1459;1476;79;96;-5.96
Gene1257;sRNA142;716;723;90;97;-5.96
Gene1103;sRNA66;1282;1312;177;207;-5.96
Gene1183;sRNA43;329;341;164;176;-5.96
Gene193;sRNA30;176;207;179;210;-5.96
Gene369;sRNA165;482;494;26;38;-5.96
Gene1679;sRNA243;52;70;139;157;-5.96
Gene2548;sRNA145;292;317;34;59;-5.96
Gene2572;sRNA120;866;874;144;152;-5.96
Gene2049;sRNA283;462;478;88;104;-5.96
Gene793;sRNA150;72;79;22;29;-5.96
Gene1241;sRNA229;1267;1274;99;106;-5.96
Gene2599;sRNA265;427;460;30;63;-5.96
Gene740;sRNA231;621;652;39;70;-5.96
Gene605;sRNA46;427;452;141;166;-5.96
Gene1530;sRNA195;127;159;173;205;-5.96
Gene1571;sRNA148;569;602;157;190;-5.96
Gene1145;sRNA285;469;477;61;69;-5.96
Gene634;sRNA43;986;1006;108;128;-5.96
Gene2767;sRNA91;1141;1173;177;209;-5.96
Gene996;sRNA28;1025;1033;194;202;-5.96
Gene2769;sRNA195;638;666;12;40;-5.96
Gene124;sRNA50;1218;1237;57;76;-5.96
Gene504;sRNA38;431;451;128;148;-5.96
Gene778;sRNA76;893;911;129;147;-5.96
Gene1593;sRNA208;452;477;106;131;-5.96
Gene627;sRNA79;579;588;66;75;-5.96
Gene504;sRNA188;1228;1245;129;146;-5.95
Gene2459;sRNA234;943;976;144;177;-5.95
Gene1380;sRNA112;1370;1397;13;40;-5.95
Gene1304;sRNA157;319;331;31;43;-5.95
Gene2000;sRNA139;747;772;94;119;-5.95
Gene1910;sRNA133;886;901;184;199;-5.95
Gene152;sRNA186;1279;1305;128;154;-5.95
Gene1321;sRNA10;1253;1284;6;37;-5.95
Gene1738;sRNA45;1374;1398;41;65;-5.95
Gene2338;sRNA159;1495;1525;118;148;-5.95
Gene2333;sRNA14;1391;1415;25;49;-5.95
Gene1422;sRNA188;357;391;72;106;-5.95
Gene2206;sRNA162;1422;1435;105;118;-5.95
Gene2863;sRNA216;553;566;103;116;-5.95
Gene1230;sRNA21;238;251;156;169;-5.95
Gene2033;sRNA137;556;569;41;54;-5.95
Gene339;sRNA55;530;552;138;160;-5.95
Gene1647;sRNA21;311;322;122;133;-5.95
Gene2688;sRNA35;238;270;59;91;-5.95
Gene1666;sRNA109;713;734;89;110;-5.95
Gene277;sRNA135;656;673;151;168;-5.95
Gene357;sRNA218;1177;1208;95;126;-5.95
Gene2119;sRNA96;976;1008;107;139;-5.95
Gene352;sRNA2;811;844;155;188;-5.95
Gene243;sRNA280;1396;1410;30;44;-5.95
Gene1605;sRNA220;1231;1249;170;188;-5.95
Gene629;sRNA72;12;19;102;109;-5.95
Gene580;sRNA34;1471;1477;93;99;-5.95
Gene2216;sRNA273;239;266;18;45;-5.95
Gene205;sRNA173;427;444;79;96;-5.95
Gene491;sRNA209;94;111;30;47;-5.95
Gene2768;sRNA212;604;627;164;187;-5.95
Gene834;sRNA22;989;997;111;119;-5.95
Gene2487;sRNA123;238;246;34;42;-5.95
Gene611;sRNA17;1329;1350;45;66;-5.95
Gene2374;sRNA29;118;145;106;133;-5.95
Gene2015;sRNA61;1355;1381;27;53;-5.95
Gene1918;sRNA231;381;403;50;72;-5.95
Gene2568;sRNA143;77;106;93;122;-5.95
Gene934;sRNA158;231;260;15;44;-5.95
Gene1751;sRNA231;1268;1279;10;21;-5.95
Gene1857;sRNA14;333;348;82;97;-5.95
Gene1738;sRNA189;393;421;173;201;-5.95
Gene485;sRNA138;1369;1391;15;37;-5.95
Gene710;sRNA9;952;958;64;70;-5.94
Gene964;sRNA156;443;459;46;62;-5.94
Gene1495;sRNA193;620;649;110;139;-5.94
Gene477;sRNA17;491;505;181;195;-5.94
Gene2797;sRNA81;615;624;58;67;-5.94
Gene300;sRNA239;703;720;117;134;-5.94
Gene974;sRNA263;855;870;192;207;-5.94
Gene2730;sRNA25;349;356;54;61;-5.94
Gene1814;sRNA9;820;842;51;73;-5.94
Gene1876;sRNA214;770;803;2;35;-5.94
Gene1407;sRNA17;1305;1335;16;46;-5.94
Gene1436;sRNA92;54;79;56;81;-5.94
Gene2713;sRNA55;537;547;15;25;-5.94
Gene1971;sRNA172;964;998;85;119;-5.94
Gene946;sRNA291;56;72;30;46;-5.94
Gene2789;sRNA34;940;956;169;185;-5.94
Gene2353;sRNA188;992;1019;193;220;-5.94
Gene2409;sRNA131;160;169;54;63;-5.94
Gene2636;sRNA147;167;201;187;221;-5.94
Gene1663;sRNA209;851;872;169;190;-5.94
Gene557;sRNA270;462;476;47;61;-5.94
Gene2627;sRNA181;351;360;19;28;-5.94
Gene2707;sRNA22;709;738;103;132;-5.94
Gene1432;sRNA140;778;810;71;103;-5.94
Gene1152;sRNA161;94;125;72;103;-5.94
Gene1637;sRNA81;795;826;21;52;-5.94
Gene1048;sRNA168;1011;1038;102;129;-5.94
Gene862;sRNA37;1316;1350;145;179;-5.94
Gene2612;sRNA276;672;703;193;224;-5.94
Gene1895;sRNA278;1298;1321;41;64;-5.94
Gene2286;sRNA79;969;992;28;51;-5.94
Gene1326;sRNA9;733;761;102;130;-5.94
Gene1740;sRNA163;1065;1071;28;34;-5.94
Gene1312;sRNA45;894;921;36;63;-5.94
Gene1356;sRNA156;181;187;132;138;-5.94
Gene1856;sRNA116;995;1011;100;116;-5.94
Gene1459;sRNA9;448;472;35;59;-5.94
Gene1247;sRNA12;211;245;140;174;-5.94
Gene2184;sRNA181;1153;1180;28;55;-5.94
Gene974;sRNA215;112;127;178;193;-5.93
Gene2154;sRNA3;1165;1178;42;55;-5.93
Gene1712;sRNA240;918;935;136;153;-5.93
Gene805;sRNA177;22;35;157;170;-5.93
Gene1489;sRNA114;328;356;47;75;-5.93
Gene1812;sRNA13;891;921;31;61;-5.93
Gene1695;sRNA159;371;403;13;45;-5.93
Gene939;sRNA258;522;554;122;154;-5.93
Gene1229;sRNA124;193;226;190;223;-5.93
Gene1588;sRNA144;390;396;149;155;-5.93
Gene603;sRNA31;589;621;79;111;-5.93
Gene1542;sRNA181;1329;1359;109;139;-5.93
Gene1578;sRNA66;1282;1289;57;64;-5.93
Gene2531;sRNA300;702;736;138;172;-5.93
Gene943;sRNA100;904;929;18;43;-5.93
Gene426;sRNA43;1117;1151;171;205;-5.93
Gene1207;sRNA188;826;856;174;204;-5.93
Gene1804;sRNA20;849;863;31;45;-5.93
Gene699;sRNA74;158;168;76;86;-5.93
Gene646;sRNA193;611;644;155;188;-5.93
